CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,isActiveMember,EstimatedSalary,Exited
15619616,Costa,571,France,Female,33,9,102017,2,0,0,128600,0
15586264,Murray,572,France,Male,43,2,140432,1,1,0,26451,1
15737832,Robertson,771,Spain,Male,45,0,139826,1,0,0,170985,1
15633064,Stonebraker,438,France,Female,36,4,0,2,1,0,64421,0
15568328,Black,488,France,Female,22,6,0,2,1,1,66394,0
15671390,Chukwukere,690,Spain,Male,36,10,0,2,1,0,55903,0
15660144,Balashov,660,France,Male,38,4,0,2,0,0,88080,0
15638355,Woods,658,France,Female,35,5,126398,1,0,0,156362,1
15625713,Lindeman,679,Spain,Female,39,7,91188,1,0,1,6075,0
15800287,Micco,706,Spain,Female,46,2,127660,2,1,0,150157,1
15646563,Wright,772,France,Female,35,9,0,1,0,1,25448,0
15762418,Gant,750,Spain,Male,22,3,121682,1,1,0,128643,1
15724444,Wall,567,France,Female,38,1,125878,2,1,1,107842,0
15795429,Henderson,487,France,Male,24,7,133628,2,1,1,98570,0
15749265,Carslaw,427,Germany,Male,42,1,75682,1,1,1,57098,0
15716276,Kennedy,709,France,Female,34,2,111670,1,1,0,57030,0
15612893,Nelson,558,Spain,Male,45,4,0,1,1,0,131807,0
15681081,Marrero,545,Spain,Female,47,5,0,2,1,1,38970,0
15632344,Jones,792,France,Female,42,0,99046,2,1,0,47160,0
15623062,Vasilyeva,660,Germany,Male,24,5,85089,1,1,1,71638,0
15700223,Steiner,806,France,Male,48,4,164702,1,1,1,21439,0
15624892,Dennis,712,Germany,Male,37,7,93979,2,1,0,60652,0
15589924,Rapuluolisa,577,Spain,Female,40,1,0,2,1,1,108787,0
15593976,Swanson,578,Germany,Female,31,5,102089,4,0,0,187866,1
15622017,Bruno,773,Spain,Female,33,10,0,1,1,1,98820,0
15576615,Giordano,719,Spain,Male,37,10,145383,1,1,0,80409,0
15589401,Allen,550,France,Female,30,4,0,2,1,0,89216,0
15782144,Gilroy,522,France,Female,34,3,0,2,1,1,3894,0
15700946,Kolesnikova,574,France,Female,34,7,152993,1,1,1,134691,0
15710390,Uspensky,655,France,Female,39,6,94631,2,1,1,148949,0
15709387,Obiajulu,711,France,Male,52,5,0,1,1,1,159809,0
15757648,Marshall,683,Germany,Female,35,5,95699,1,0,1,182567,0
15704844,Hsiung,550,Spain,Male,62,7,80928,1,0,1,64491,0
15769346,Baird,587,France,Female,36,1,134997,2,1,0,44688,0
15596021,K?,598,Spain,Male,44,8,0,2,1,0,148488,0
15709861,He,766,Germany,Male,30,4,127786,2,1,1,28879,0
15775307,Sung,490,Spain,Female,38,3,97266,1,1,1,92797,0
15615457,Burns,842,Spain,Female,44,2,112652,2,1,0,126645,0
15666173,Chidumaga,793,Germany,Female,32,1,96409,1,1,1,138192,0
15658504,Chiawuotu,584,Germany,Female,62,9,137727,2,0,1,121103,0
15616330,Liao,595,France,Male,31,4,0,2,1,0,189996,0
15666675,Hsieh,753,France,Female,39,7,155063,1,1,1,16461,0
15597309,Howell,749,Spain,Male,36,7,0,2,0,0,80135,0
15621644,Lombardi,678,Germany,Male,83,6,123357,1,0,1,92934,0
15633897,Owen,725,Germany,Male,39,1,50881,2,1,1,184024,0
15621611,Gibson,742,Germany,Male,55,5,155196,1,0,1,121208,1
15682547,Lucchese,649,France,Male,38,1,122214,1,0,1,88965,0
15694321,Su,619,France,Female,28,3,0,2,1,0,53394,0
15715345,Sergeyeva,743,Spain,Male,25,6,0,2,1,0,129740,0
15729515,McCarthy,782,France,Male,36,1,148795,2,1,1,195681,0
15761076,Lei,507,France,Male,41,3,58820,2,1,1,138536,0
15738889,Shih,658,France,Male,42,8,102871,1,0,1,103765,1
15620123,Christie,605,France,Male,39,6,111170,1,0,0,9641,0
15592736,Lucchese,551,Germany,Male,54,5,102994,1,1,0,176680,1
15581440,Christie,724,Germany,Female,48,6,110463,2,1,1,80552,1
15671534,Hovell,646,Germany,Female,57,6,90212,1,1,0,13911,1
15755416,Hart,557,France,Female,27,3,87739,1,1,1,123097,0
15567980,Frater,537,Germany,Female,46,5,100728,1,0,1,140858,1
15754578,Okeke,606,France,Female,35,0,135984,2,1,0,186779,0
15638610,Kennedy,635,Germany,Female,65,5,117326,1,1,0,155800,1
15686302,Fisk,745,Spain,Female,31,3,124329,1,1,1,140452,0
15798256,Takasuka,558,France,Female,45,1,153698,2,0,0,89891,1
15725767,Milani,701,France,Male,23,3,0,2,1,0,38961,0
15792329,Mao,494,Germany,Male,37,5,107106,2,1,0,172063,0
15766047,Sukhorukova,748,France,Female,41,2,91622,1,1,1,71139,0
15702190,Fan,672,Spain,Male,43,5,0,2,1,1,64516,0
15714493,Francis,465,Spain,Female,33,6,0,2,1,1,95501,0
15651052,McMasters,399,Germany,Male,46,2,127655,1,1,0,139995,1
15701096,De Garis,778,France,Male,44,8,123864,1,1,0,144495,0
15630244,Chu,457,France,Male,40,10,134320,2,1,0,150757,0
15769974,Shih,679,Spain,Female,35,8,119183,1,0,0,121210,0
15632143,Lung,652,France,Male,31,2,119149,1,0,0,149740,0
15697183,Uchenna,685,Spain,Male,43,9,0,2,1,0,107811,0
15654625,Wilson,495,Germany,Male,39,8,120252,2,1,1,10160,0
15779581,Bottrill,734,Spain,Female,43,3,55853,2,0,1,94812,1
15613945,Andrews,472,France,Female,26,5,0,2,1,0,108412,0
15571873,Sung,655,France,Male,24,9,107065,1,1,1,51960,0
15606310,Birk,823,France,Male,71,5,149105,1,0,1,162683,0
15765375,Butusov,797,France,Female,46,8,0,1,0,0,162668,0
15653937,McIntyre,638,Germany,Female,53,1,123917,1,1,0,16658,1
15616240,Yeh,530,Spain,Male,37,4,0,2,1,1,164844,0
15636673,Onwuatuegwu,667,France,Male,31,1,119267,1,1,1,28258,0
15797736,Smith,658,France,Male,29,4,80263,1,1,1,20613,0
15599792,Dimauro,545,France,Female,26,1,0,2,1,1,199639,0
15778154,Kung,628,Germany,Male,50,4,122228,1,0,1,14218,1
15606849,Blackall,698,France,Female,27,1,94921,1,1,1,40340,0
15697879,Webb,701,France,Male,30,3,156661,2,1,0,45742,0
15617982,Pirozzi,661,Spain,Female,42,3,0,2,1,0,35989,0
15814465,Ch'in,612,France,Male,24,1,182705,1,1,1,171837,0
15622454,Zaitsev,695,Spain,Male,28,0,96021,1,1,1,57992,0
15716449,Fraser,527,Spain,Male,33,9,132168,1,0,0,98734,0
15572374,Hopetoun,733,Spain,Male,36,1,0,2,0,1,108378,0
15799815,Bobrov,656,Germany,Female,23,4,163550,1,0,1,21085,0
15793042,Sung,629,France,Male,39,2,129669,2,1,0,82774,0
15659694,Wallis,634,Germany,Female,53,3,113782,2,1,1,106345,1
15617078,Ewing,658,France,Female,44,6,148481,1,1,0,130529,0
15740237,Millar,671,Germany,Male,36,2,116695,1,0,0,193202,0
15671655,Thorpe,763,Germany,Male,31,7,143966,2,1,1,140263,1
15614213,Muramats,620,France,Male,37,0,107549,1,1,0,71176,0
15612043,Hammonds,418,France,Male,36,7,90145,1,1,1,69158,0
15721585,Blacklock,628,Germany,Male,29,3,113147,2,0,1,124749,0
15798975,Doherty,606,Germany,Male,48,4,132404,1,0,0,36092,1
15722965,Yefimova,757,France,Male,57,3,89079,1,1,1,53179,1
15671124,Buccho,599,France,Male,25,6,120383,1,1,1,24903,0
15571550,Dore,699,France,Male,39,9,0,1,1,0,80964,0
15788683,Kang,588,Germany,Female,34,10,129418,1,1,0,153727,0
15727021,Obialo,727,Germany,Female,30,8,119027,2,1,1,137904,0
15800814,Palerma,534,France,Male,35,2,81952,2,1,0,115669,0
15587596,Morrison,628,Spain,Female,39,8,107553,1,1,0,117523,0
15672826,Chen,666,France,Female,32,10,112537,2,1,1,34351,0
15704763,Kozlova,523,Germany,Female,39,1,143903,1,1,1,118712,1
15629846,Sheehan,827,Germany,Female,47,8,143002,2,1,0,108978,0
15568982,Hao,726,France,Female,24,6,0,2,1,1,54724,0
15786454,Moore,552,Spain,Male,55,3,0,1,1,1,40334,0
15714883,Genovese,508,France,Female,25,2,111396,1,0,1,48197,0
15770631,Sutherland,730,Spain,Male,25,5,167386,1,1,1,56308,0
15781884,Knox,624,Germany,Male,27,9,94667,2,0,1,4471,0
15752956,Stanley,629,Spain,Male,29,6,0,2,1,1,88843,0
15565806,Toosey,532,France,Male,38,9,0,2,0,0,30584,0
15699389,Ch'ien,807,France,Male,42,7,118275,1,1,1,25886,0
15793425,Watt,560,Spain,Female,33,9,0,1,0,1,183358,0
15673837,Ko,617,Spain,Male,61,3,113859,1,1,1,38129,0
15592707,Dolgorukova,531,Germany,Female,64,2,175755,2,1,1,60721,0
15631170,Clements,695,France,Male,45,3,0,2,1,1,30794,0
15776348,Rogers,835,Germany,Male,20,4,124365,1,0,0,180198,1
15659486,Yudina,586,Germany,Male,34,9,74310,1,1,0,15035,0
15654409,Unwin,665,France,Female,34,5,67817,1,1,1,29642,0
15740175,Raynor,732,Germany,Female,42,2,118890,2,0,0,87422,0
15734659,Sozonov,640,Germany,Female,46,5,107978,2,1,0,155876,0
15706185,Clements,596,Germany,Male,47,5,140187,2,1,1,174311,0
15606386,Wang,753,Germany,Female,46,3,111513,3,1,0,159577,1
15609824,Fedorov,794,France,Female,41,7,176845,3,1,0,166526,1
15799350,Mao,632,France,Male,41,0,106134,1,0,1,105570,0
15661528,Ashbolt,583,Spain,Male,47,5,102562,1,1,0,92708,0
15806447,Mazzanti,690,Germany,Male,32,0,106684,2,1,1,137916,0
15610446,Chinedum,714,France,Female,51,4,88309,3,0,0,5863,1
15700772,Nebechi,571,France,Male,44,9,0,2,0,0,38433,0
15634632,Titus,711,France,Male,38,3,0,2,1,0,68488,0
15627876,Pavlova,719,Spain,Female,47,9,116394,1,1,0,63051,1
15733964,Russo,606,Spain,Female,53,1,109330,1,1,1,75860,0
15737741,McKay,607,Spain,Female,33,2,108432,2,0,1,109291,1
15764294,Ifeatu,759,Germany,Male,31,4,98900,1,1,1,47833,0
15671097,Carter,428,France,Female,31,2,0,2,1,0,54487,0
15724684,Sung,610,Spain,Male,46,5,91898,1,1,0,54394,0
15571816,Ritchie,850,Spain,Female,70,5,0,1,1,1,705,0
15772412,Corser,554,Spain,Male,30,6,135370,1,1,1,179689,1
15754999,Ch'eng,570,France,Female,33,8,0,1,1,1,124641,0
15720187,Han,479,Germany,Female,30,7,143964,2,1,0,41880,0
15656300,Lucciano,411,France,Male,29,0,59697,2,1,1,53483,0
15723013,Sutherland,613,Germany,Male,28,7,76656,2,1,1,185483,0
15681550,Lablanc,614,France,Female,41,8,121558,1,1,1,599,0
15569222,Mendes,781,France,Male,32,6,147108,1,1,1,40067,0
15756992,Chukwukere,701,France,Male,37,1,0,2,1,0,163458,0
15721504,King,731,Spain,Male,41,3,0,2,1,0,101372,0
15598744,Ch'ang,576,Germany,Female,71,6,140273,1,1,1,193135,1
15615753,Upchurch,597,Germany,Female,35,8,131101,1,1,1,192853,0
15802466,Donaldson,534,France,Female,53,7,0,2,1,1,80619,0
15805260,Wood,705,Germany,Female,56,2,143250,1,1,0,88428,1
15709476,Kenyon,850,Spain,Female,41,3,99946,2,1,0,71179,0
15769781,Nucci,699,Spain,Female,25,8,0,2,1,1,52404,0
15643188,Barnett,671,Germany,Female,47,7,114604,2,1,0,153194,1
15797475,Brennan,720,France,Male,44,3,86102,1,1,0,180135,1
15737542,Davey,611,Germany,Female,36,10,103295,1,1,0,160548,0
15798348,Chukwuebuka,600,Spain,Female,50,6,94684,1,1,1,50489,0
15757829,Timperley,609,Germany,Female,40,10,137390,2,1,0,170122,0
15649508,Chin,643,Spain,Male,48,8,0,2,1,0,174729,0
15770185,Buckley,779,France,Male,32,10,80728,1,1,0,86307,0
15801152,Hill,553,Spain,Female,39,1,142877,2,1,0,44363,0
15712568,Angelo,515,Spain,Male,40,10,121356,1,1,0,138360,0
15727915,Artemiev,507,France,Male,36,4,83543,1,0,0,140134,0
15636238,Graham,611,France,Male,40,1,0,2,1,1,102548,0
15589348,Le Grand,850,Spain,Male,37,4,137205,1,1,1,28866,0
15607395,Holt,679,France,Female,33,9,112529,2,1,0,177362,0
15693906,Abbott,645,France,Female,24,3,34548,1,1,1,11638,0
15694039,Jen,650,Germany,Female,46,9,149004,2,1,0,176903,0
15681316,Tai,681,France,Female,41,0,120549,2,1,0,175722,0
15735782,MacDonald,528,France,Male,31,9,120963,1,1,0,5419,0
15575399,Somadina,480,France,Female,42,1,152160,2,1,0,101779,0
15619892,Page,644,Spain,Male,18,8,0,2,1,0,59172,0
15769645,Senior,612,France,Female,35,3,0,1,1,1,48109,0
15783097,Lombardo,813,Germany,Male,27,6,111348,1,1,0,46422,0
15567399,Enderby,633,Germany,Male,43,3,144164,1,1,1,158646,0
15582591,Chiabuotu,615,Spain,Male,59,4,155766,1,1,1,110275,0
15573769,Fiorentini,764,France,Female,24,7,0,2,1,0,186106,0
15711130,Tseng,734,France,Male,45,2,0,2,1,0,99593,0
15598097,Johnstone,550,France,Male,44,9,0,2,1,0,26257,0
15676966,Capon,730,Spain,Male,42,4,0,2,0,1,85982,0
15657535,Pearson,590,Spain,Male,29,10,0,1,1,1,51908,1
15669490,Ifeanacho,837,Germany,Male,37,6,94002,2,1,0,140723,0
15637993,Pokrovsky,711,France,Male,36,9,137689,1,1,1,46884,0
15727539,Schoenheimer,618,France,Female,31,4,0,2,1,0,29176,0
15696834,Cone,530,France,Female,29,5,0,2,0,0,121451,0
15800784,Bruce,645,France,Male,42,4,98298,1,1,1,676,0
15738721,Graham,773,Spain,Male,41,9,102827,1,0,1,64595,0
15747130,Tsao,521,France,Male,39,7,0,2,0,1,654,0
15631217,Young,663,France,Male,40,6,156218,1,0,1,33608,0
15626135,Combes,689,France,Male,34,1,165312,1,1,0,155496,0
15579287,Rossi,581,France,Male,35,4,0,2,0,1,86384,0
15724838,Moretti,599,France,Female,43,4,0,1,1,0,170347,0
15740072,Padovesi,720,France,Female,37,2,120329,2,1,1,138470,0
15732438,Cheng,561,France,Male,43,4,0,4,0,0,18523,1
15663706,Leonard,777,France,Female,32,2,0,1,1,0,136458,1
15806796,Higgins,516,Germany,Female,33,10,138848,1,1,1,127257,0
15705379,Upjohn,678,France,Male,38,3,0,2,1,0,66562,0
15799710,Wei,739,France,Male,37,7,104960,1,0,1,80884,0
15764537,Dominguez,703,France,Male,43,8,0,2,1,0,9705,0
15755225,Ryan,659,Germany,Male,34,9,134465,2,1,0,178833,0
15734917,Castiglione,708,Germany,Male,21,8,133974,2,1,0,50294,0
15583456,Gardiner,745,Germany,Male,45,10,117232,3,1,1,122381,1
15670615,Castiglione,652,Spain,Male,37,7,0,2,1,0,68790,0
15583353,Floyd,610,Spain,Female,45,3,0,1,1,0,38277,1
15647572,Greece,504,Spain,Male,34,0,54981,1,1,1,136910,0
15613463,Hackett,679,Germany,Female,50,6,132598,2,1,1,184018,0
15777315,Hill,529,France,Male,43,6,93616,2,0,0,98349,0
15792986,T'ao,580,Germany,Male,24,1,133812,1,1,0,17186,1
15758023,Grigoryeva,544,Germany,Male,47,5,105245,1,0,0,99922,1
15716328,Miller,501,France,Female,40,2,0,2,0,0,141947,0
15718057,Onyinyechukwuka,760,France,Female,51,2,100947,1,0,0,179615,1
15721730,Amechi,601,Spain,Female,44,4,0,2,1,0,58561,0
15749851,Brookes,702,Spain,Female,26,4,135220,1,0,1,59748,0
15761706,Y?an,705,Spain,Female,39,8,144102,1,1,1,11682,0
15585466,Russo,552,France,Male,29,10,0,2,1,0,12187,0
15722090,Tseng,615,Spain,Male,51,6,81818,1,1,1,169149,0
15613886,Trevisan,722,Spain,Male,43,1,0,1,1,0,44560,1
15661656,Onwumelu,633,France,Male,38,2,91903,2,1,1,107673,0
15722548,Fisher,540,France,Male,48,0,148116,1,0,0,116973,0
15673055,Sung,494,Spain,Male,38,7,0,2,1,1,6204,0
15704954,Suffolk,431,France,Male,37,0,120764,1,1,1,117023,0
15764284,Torres,714,Spain,Male,27,3,0,3,1,1,129130,0
15670029,Marcelo,445,France,Female,33,7,0,2,1,0,122626,0
15714993,Longo,552,France,Female,41,9,124349,1,1,0,135635,0
15655961,Palermo,756,Germany,Male,27,1,131899,1,1,0,93302,0
15636820,Loggia,725,Germany,Male,40,8,104150,1,1,0,62028,0
15701741,Williams,711,France,Female,39,3,152463,1,1,0,90306,0
15653404,Aliyev,684,Spain,Female,24,9,79264,1,0,1,196574,0
15723858,Schiavone,517,Spain,Male,39,3,0,2,0,1,12466,0
15569432,Macleod,656,France,Female,48,9,0,2,1,1,85241,1
15742028,Udegbulam,602,France,Female,35,5,0,2,1,0,31050,0
15688074,Gregory,802,Germany,Male,31,1,125014,1,1,1,187658,0
15621409,Endrizzi,496,France,Male,32,4,127846,1,1,0,66469,0
15759038,Whitehead,793,France,Female,41,3,141806,1,1,0,102921,0
15645404,Okwukwe,625,France,Female,51,4,124620,2,1,0,92244,1
15687162,Clayton,461,France,Male,51,9,119890,1,0,0,56768,1
15681705,Fanucci,785,France,Male,28,8,0,2,1,0,77231,0
15693814,Niu,806,Spain,Male,25,7,0,2,1,0,18462,0
15757385,Milne,578,Spain,Female,28,8,161593,1,1,0,177835,0
15672216,Uvarov,584,France,Female,40,4,82442,1,0,0,80852,0
15599403,Wu,577,France,Male,60,10,125390,2,1,1,178617,0
15740487,Ross,627,France,Female,41,6,0,3,1,1,138701,1
15738835,Slater,850,Germany,Male,38,7,101986,2,0,0,43801,0
15766272,Folliero,521,Germany,Female,61,0,125194,1,1,1,109357,0
15721793,Chiu,510,Germany,Female,50,7,123937,1,1,1,23768,0
15815443,Lo,527,Spain,Female,46,10,131415,1,1,0,54948,0
15737521,Ball,619,Germany,Male,40,9,103604,2,0,0,140947,0
15679307,Kazantseva,559,France,Female,43,1,0,1,0,1,86634,0
15682585,Guerra,593,France,Male,35,9,114193,1,1,0,71154,0
15740411,Molle,636,Germany,Male,30,8,141787,2,1,1,109686,0
15597487,Hunter,850,France,Female,35,5,0,1,1,1,80993,0
15650437,Shen,522,Germany,Male,32,8,124450,2,1,1,165786,0
15636562,Muravyova,573,Spain,Male,44,8,0,2,0,0,62424,0
15683657,Stephenson,594,France,Female,31,0,79341,1,1,0,78256,0
15729018,Alexander,666,France,Female,33,2,147230,1,1,1,56410,0
15687310,Humphries,783,Spain,Male,39,9,0,2,1,0,143753,0
15763256,Sheppard,661,Germany,Female,64,8,128752,2,1,0,189398,1
15779913,Davidson,586,France,Male,27,5,130232,2,1,1,192427,0
15776128,Hs?,716,France,Female,44,6,155115,1,0,0,133872,0
15592979,Rose,671,Germany,Female,34,6,37267,2,0,0,156917,0
15674851,T'ien,622,France,Male,38,5,0,2,0,0,105296,0
15585823,Wilson,627,France,Male,31,8,128132,1,1,0,96131,0
15787229,Samsonova,761,Spain,Female,34,2,0,2,1,0,61251,0
15572114,Shih,673,Spain,Male,40,1,121629,1,1,1,3259,0
15747097,Hs?,611,France,Male,35,10,0,1,1,1,23598,1
15651823,Nkemjika,590,France,Female,60,6,147752,1,1,0,88206,1
15690188,Maclean,631,France,Male,33,7,0,1,1,1,58043,1
15679668,Yao,850,Spain,Male,38,7,115379,1,0,1,162088,0
15704795,Vagin,521,France,Female,77,6,0,2,1,1,49054,0
15764237,Manfrin,663,Spain,Male,33,9,0,2,0,0,91515,0
15584518,Arthur,589,Germany,Female,50,5,144895,2,1,1,34941,0
15807008,McGregor,614,Germany,Female,35,6,128100,1,0,0,69454,1
15617518,Hu,675,Germany,Male,36,7,89410,1,1,1,149400,0
15715643,Ijendu,662,France,Male,44,8,0,2,1,1,175315,0
15730418,Lucchesi,652,France,Female,32,2,0,2,1,0,54628,0
15747265,Huang,598,Germany,Female,27,10,171284,1,1,1,84136,0
15670427,Chidi,662,Spain,Male,37,4,155187,1,1,0,48931,0
15685920,Lombardo,599,Spain,Male,34,2,101507,1,0,0,198030,0
15802483,Hancock,686,France,Male,34,6,146178,2,1,1,88837,0
15744614,Feng,541,France,Male,37,9,118637,1,1,1,73551,0
15745804,Law,628,France,Male,25,7,0,2,1,1,195978,0
15603035,Vincent,651,France,Male,34,3,0,2,1,1,105600,0
15715512,Hsia,850,Germany,Male,29,1,154640,1,1,1,164040,0
15616380,Wheeler,803,Spain,Female,37,1,0,2,0,0,7455,0
15770255,Onwughara,797,Germany,Female,33,10,83556,1,0,0,69767,0
15576196,Benson,743,Spain,Female,48,5,118208,2,0,0,186489,1
15575748,Conti,809,France,Male,36,9,68882,2,0,1,109135,0
15801630,Yen,558,France,Male,40,6,0,2,1,0,173845,0
15802585,Pisani,634,France,Female,41,8,68214,1,1,1,6382,0
15607176,Kang,674,France,Male,22,3,0,1,1,1,173941,0
15812191,Brennan,553,France,Male,33,4,118083,1,0,0,94440,0
15685279,Somadina,511,Spain,Female,57,8,122950,1,1,1,181259,0
15801832,Lombardo,684,Germany,Male,42,1,117691,1,1,1,23136,1
15739592,Sokolov,707,Germany,Female,51,10,98438,1,0,0,70779,1
15664339,Yu,775,Spain,Male,48,4,178145,2,0,0,50168,1
15669922,Conti,530,Spain,Female,36,2,0,2,1,1,14722,0
15752047,Trevisano,689,Germany,Male,33,2,161815,2,1,0,169382,0
15775880,McElyea,554,France,Female,30,9,0,2,1,1,40320,0
15621653,Rice,716,France,Female,29,10,87946,1,1,1,182532,0
15591550,Bianchi,525,Spain,Male,36,3,77910,1,1,0,67238,0
15693947,Tokareva,614,France,Female,19,5,97445,2,1,0,122823,0
15751175,Bess,648,France,Female,44,2,0,2,1,1,58652,0
15751022,Bowhay,777,Germany,Female,37,10,121532,2,1,1,73465,0
15790683,Matthews,850,France,Male,36,1,104077,2,0,1,68594,0
15637857,Woolacott,616,France,Female,31,8,0,1,0,1,76456,0
15565996,Arnold,653,France,Male,44,8,0,2,1,1,154640,0
15612139,Fu,786,France,Female,33,0,83036,1,0,1,154991,1
15685805,Ginikanwa,673,Spain,Female,35,6,0,2,1,0,98619,0
15572291,Kao,825,France,Male,40,6,132308,1,0,0,117123,0
15741416,Yegorov,707,France,Male,42,2,16894,1,1,1,77503,0
15708608,Wallwork,799,France,Female,22,8,174186,2,0,1,192634,0
15649129,Sal,757,France,Male,32,9,0,2,1,0,115951,0
15758692,Kao,669,France,Female,29,7,146011,1,0,0,50249,0
15605826,Korovina,652,Germany,Male,46,10,121064,3,1,0,151482,1
15589428,Tomlinson,756,France,Female,42,9,0,2,1,0,35673,0
15635728,P'an,693,France,Male,41,4,0,2,0,0,156381,0
15763065,Palerma,700,Spain,Female,40,2,0,2,1,0,199754,0
15719276,T'ao,741,Spain,Male,35,6,74371,1,0,0,99596,0
15698816,Tuan,721,Spain,Female,33,4,72535,1,1,1,103931,0
15748986,Bischof,705,Germany,Male,42,8,166686,2,1,1,55314,0
15743532,Ball,704,Germany,Male,27,5,147004,1,1,0,64381,1
15716605,Chukwufumnanya,710,Germany,Female,24,7,103099,2,1,0,173277,0
15660535,Avent,680,France,Female,47,5,0,2,1,1,179843,0
15686835,Crawford,738,Germany,Female,57,9,148385,1,0,0,155047,1
15689955,Arcuri,461,France,Female,40,7,0,2,1,0,176548,0
15579781,Buccho,806,Germany,Male,31,10,138654,1,1,0,190803,0
15752846,Pinto,699,France,Male,28,7,0,2,1,1,22685,0
15634891,Jamison,504,Germany,Female,43,7,102365,1,1,0,194691,1
15659105,Borchgrevink,669,France,Female,47,9,61197,1,1,0,58170,0
15736043,Hamilton,638,France,Male,34,6,114543,1,1,1,97755,0
15799186,Sagese,632,France,Male,38,4,0,2,0,0,192506,0
15677550,Folliero,755,France,Female,38,1,0,2,1,0,20735,0
15583364,McGregor,476,France,Female,32,6,111872,1,0,0,112133,0
15755330,Forbes,512,Germany,Male,41,7,122403,1,0,1,37440,1
15779059,Timms,670,France,Female,38,4,119625,2,1,1,110472,0
15692430,Milano,699,Germany,Male,36,2,123602,2,1,0,103558,0
15600173,Manna,595,France,Female,33,9,0,2,1,1,41448,0
15743818,Rowley,748,Spain,Male,58,9,122331,2,0,1,124429,0
15810010,Dahlenburg,678,Germany,Male,36,6,118448,2,1,0,53172,0
15781975,Rees,708,France,Male,34,3,0,1,0,1,121458,1
15633666,Efremov,701,Spain,Female,33,7,123870,1,1,0,97795,0
15649239,Vasilieva,731,Spain,Male,46,10,0,2,1,0,153015,0
15767358,Obioma,711,Germany,Female,45,1,97486,2,1,0,50611,0
15656086,Bovee,542,Spain,Male,54,8,105770,1,0,1,140930,1
15801462,Yermakov,716,France,Male,31,8,109578,2,1,1,51504,0
15706706,Chinwendu,648,Germany,Male,33,7,135310,2,0,1,171668,0
15650454,Tran,641,France,Male,57,5,0,2,1,1,122449,0
15597610,Stevens,553,Spain,Male,41,6,144975,1,1,1,19345,0
15720687,Chidubem,576,France,Female,41,4,112610,1,0,0,191035,1
15699467,Connor,631,Spain,Female,41,0,0,1,0,0,87960,0
15670354,Jen,753,France,Female,62,6,0,2,1,1,136399,0
15688689,Esposito,678,Germany,Female,37,8,149001,2,1,1,21472,0
15612524,Hunt,643,Germany,Male,41,2,127842,1,1,0,172363,0
15723685,Ekechukwu,601,Germany,Female,26,7,105515,2,1,0,50071,0
15812197,Kline,850,France,Male,38,7,80294,1,0,0,126556,0
15619340,Obijiaku,597,Spain,Male,38,1,0,2,1,0,41303,0
15569394,Bailey,704,France,Male,24,2,148197,2,1,0,182775,0
15691627,Tai,713,France,Female,37,8,0,1,1,1,16403,0
15589449,Frye,815,France,Female,56,3,0,3,1,1,94248,1
15587038,Ogochukwu,654,Spain,Female,32,2,0,1,1,1,51973,1
15755405,Hudson,710,France,Male,43,9,128284,1,1,0,32997,1
15604782,Tan,733,Germany,Female,33,7,187258,1,0,1,190431,0
15596379,Wallace,743,Germany,Male,39,3,119696,1,0,1,26136,0
15578878,Hancock,569,Spain,Female,30,3,139528,1,1,1,33230,0
15728669,Knowles,584,Germany,Female,30,8,112014,1,1,0,177772,1
15642870,Ross,677,France,Male,58,9,0,1,0,1,168650,0
15792862,Blinova,653,Germany,Male,41,1,104584,1,1,0,15126,1
15781586,Osonduagwuike,837,Germany,Male,38,2,126733,1,1,1,79577,0
15730793,Russell,699,Germany,Female,54,3,111009,1,1,1,155906,1
15797329,Muir,626,France,Male,43,4,137639,1,1,0,130442,1
15658980,Matthews,711,Germany,Male,26,9,128794,1,1,0,19262,0
15687001,Chiemenam,596,Germany,Male,54,1,123544,1,1,1,120315,1
15684367,Chigbogu,555,Spain,Male,27,5,0,2,0,0,96399,0
15672374,Pai,672,France,Male,52,8,170009,1,0,0,56407,1
15812628,Dodd,453,Germany,Female,38,8,120623,1,1,0,129698,0
15788480,Pagnotto,786,Germany,Female,33,0,122326,1,0,0,34712,1
15670587,Yang,558,Germany,Male,25,10,111363,2,1,0,197264,0
15698335,Bergamaschi,504,France,Female,73,8,0,1,1,1,34596,0
15639303,Moore,589,Germany,Male,48,5,126112,1,0,1,133961,0
15730137,Udegbulam,628,France,Male,31,0,88422,1,0,0,72350,0
15611635,Chu,678,Spain,Female,39,6,0,1,0,1,185367,0
15653780,Kambinachi,621,France,Female,43,5,0,1,1,1,47578,0
15751177,Milne,685,Germany,Female,44,2,119658,1,1,0,145387,1
15644572,Turnbull,501,France,Male,40,4,125832,1,1,1,100434,0
15799468,Catchpole,591,France,Female,34,3,96127,1,0,0,30972,0
15599251,Chung,602,Germany,Male,32,7,184716,2,1,0,113782,0
15673529,Lombardo,645,Spain,Male,36,4,59894,2,1,0,44000,0
15753110,McKay,720,Spain,Male,64,3,45753,2,1,0,79623,1
15782802,Beneventi,582,Germany,Male,26,6,114450,1,1,1,14082,0
15782574,Warner,624,Spain,Male,33,6,0,2,0,0,76552,0
15803202,Onyekachi,350,France,Male,51,10,0,1,1,1,125824,1
